id,college_name,survey_year,name,hostel_type,intake_capacity,students_residing
18061,"Narasaraopeta Institute of Technology, Kotappakonda Road, Yellamanda(P.O), Narasaraopet, PIN-522601 (CC-KH)",2015,GIRLS HOSTEL,Girls Hostel,300,52
40599,Siddagnaga College of Pharmacy,2015,Sree Siddaganga Pharmacy Girls Hostel,Girls Hostel,60,42
19562,Malla Reddy Institute of Engineering and Technology,2015,MALLA REDDY GIRLS HOSTEL,Girls Hostel,650,320
19562,Malla Reddy Institute of Engineering and Technology,2015,MALLA REDDY BOYS HOSTEL2,Boys Hostel,500,326
44896,Pavana College of Nursing,2015,Pavana Hostel,Boys Hostel,25,5
44896,Pavana College of Nursing,2015,Pavana Hostel,Girls Hostel,40,10
12243,"B.A. MEDICAL COLLEGE & RESEARCH CENTER, RUDKI ROAD,",2015,Boys Hostel,Boys Hostel,72,72
12243,"B.A. MEDICAL COLLEGE & RESEARCH CENTER, RUDKI ROAD,",2015,Girls Hostel,Girls Hostel,72,72
44921,Home Science College and Research Institute,2015,M.K. Illam,Girls Hostel,180,171
44921,Home Science College and Research Institute,2015,Valluvar lllam,Boys Hostel,159,168
44921,Home Science College and Research Institute,2015,P.G.Hostel,Boys Hostel,64,105
22851,Magadh Mahila College,2015,Awantika Hostel,Girls Hostel,90,90
22851,Magadh Mahila College,2015,Welfare Hostel,Girls Hostel,30,30
22851,Magadh Mahila College,2015,Maitrayai Hostel,Girls Hostel,80,80
29701,"Govt. Dental College, Indore",2015,Dental girls Hostel,Girls Hostel,26,26
29701,"Govt. Dental College, Indore",2015,Dental Boys Hostel,Boys Hostel,26,26
40472,KTG College of Physiotherapy,2015,K.T.G. Girls Hostel,Girls Hostel,1000,500
26948,"PVKK Institute of Technology, Anantapur",2015,PVKKBOYS HOSTEL,Boys Hostel,250,200
40188,Harsha College of Nursing,2015,Harsha PG Hostel,Others,25,18
42047,"Chandrashekar Agashe College of Physical Education, Gultekadi, Pune 411037",2015,M.M's Chandrashekhar Agashe College Hostel,Girls Hostel,18,18
17954,"Sri Chundi Ranganayakulu Engineering College, Ganapavaram, Chilakaluripet, PIN-522 619(CC-90)",2015,S.C.R. Engineering College Girls Hostel,Girls Hostel,150,15
1423,"Angadi Institute of Technology & Mgmt., BELAGAVI",2015,Girls Hostel,Girls Hostel,211,211
1423,"Angadi Institute of Technology & Mgmt., BELAGAVI",2015,Boys Hostel,Boys Hostel,300,225
40188,Harsha College of Nursing,2015,Harsha Hostel,Girls Hostel,400,400
21269,Devsthali Vidhyapeeth College of Pharmacy,2015,Devsthali Vidyapeeth Boys Hostel,Boys Hostel,60,28
44775,Chatra Ramai Pandit Mahavidyalaya,2015,Aryanak Chatrabus,Boys Hostel,70,19
10400,"Baba Ishar Singh College of Pharmacy, Kot-ise-khan",2015,Boys Hostel,Boys Hostel,160,55
9006,"260091-JIIU'S JAMIA COLLEGE OF EDUCATION, AKKALKUWA.",2015,JAMIA GIRLS HOSTEL,Girls Hostel,50,3
16680,Sazolie College,2015,Sazolie College Girls Hostel,Girls Hostel,20,0
16680,Sazolie College,2015,Sazolie College Boys Hostel,Boys Hostel,20,11
35927,"""Shri Ram College of Pharmacy, Infront of Narrow-Guage, Railway Station, Banmore, Morena, -476444 """,2015,SHRIRAM HOSTEL GWALIOR,Boys Hostel,20,10
33426,"Gyanganga College of Technology, Jabalpur",2015,Sheel Kunj (Rented),Girls Hostel,15,15
18003,"Vasireddy Venkatadri Institute of Technology, Nambur (V), Pedakakani(M), PIN-522508(CC-BQ)",2015,Girls Hostel,Girls Hostel,200,135
41127,KGISL Institute of Information Management,2015,Girls Hostel,Girls Hostel,120,8
35490,"KCS Dr.A.V.Baliga Arts & Science College, Kumta. (N.K.)",2015,Kanara College Society Hostel,Boys Hostel,100,1
40210,Chinai College of Nursing,2015,Girls Hostel,Girls Hostel,300,200
40210,Chinai College of Nursing,2015,Boys Hostel,Boys Hostel,50,20
29859,"Prestige Institute of Management & Research, Ring Road, Indore",2015,PIMR Boys Hostel,Boys Hostel,32,28
46294,"G.L. BAJAJ INSTITUTE OF ENGINEERING AND TECHNOLOGY, MATHURA",2015,G L Bajaj Boys Hostel,Boys Hostel,280,192
10328,"Institute of Engg. & Tech, Bhaddal",2015,HB 5,Boys Hostel,100,0
10328,"Institute of Engg. & Tech, Bhaddal",2015,HB 2,Boys Hostel,100,57
41074,Vidyasagar College of Arts and Science,2015,Vidyasagar Hostel - Men,Boys Hostel,60,26
47594,"SHRI GARIBDASEEYA SADHU SANSKRIT MAHAVIDYALAYA, JAGJEETPUR, HARIDWAR",2015,caollege hastil,Boys Hostel,30,30
34508,"Terna Public Charitable Trust's College of Engineering, Tuljapur Road.",2015,Old Grils Hostel,Girls Hostel,141,141
34508,"Terna Public Charitable Trust's College of Engineering, Tuljapur Road.",2015,Grils Hostel2,Girls Hostel,72,72
16652,Shri Shankaracharya Institute of Professional Management & Technology Mujgahan,2015,Boy's Hostel,Boys Hostel,240,179
17906,"Vignan's Nirula Institute of Technology & Science for Women, Vign avenue, Palakaluru Road , PIN-522 005(CC-NN)",2015,Vignan Student Hostel,Girls Hostel,600,535
51751,"FISHERIES COLLEGE AND RESEARCH INSTITUTE, PONNERI",2015,UG Girls Hostel,Girls Hostel,31,31
16714,St. Xavier's College,2015,ST. XAVIER COOLEGE BOYS HOSTEL,Boys Hostel,50,50
16714,St. Xavier's College,2015,ST. XAVIER COLLEGE GIRLS HOSTEL,Girls Hostel,50,50
22154,"University College, Ghudda",2015,Student Hostel,Girls Hostel,100,0
53478,"Defence Degree College Amani, Tohana",2015,I.H.R.E.S. HOSTEL,Others,60,30
8421,Kakojan College P.O. Kakojan--785107,2015,Kakojan College Girls Hostel,Girls Hostel,35,22
14722,Madha College of Education,2015,Soosaiya Pillai,Boys Hostel,50,8
27997,St. Soldier College of Education Behind REC (NIT) Jalandhar.,2015,St.Soldier boys hostal,Boys Hostel,75,10
8896,"200013-AYKK'S COLLEGE OF EDUCATION, DHULE.",2015,Abhay Hostel Dhule,Girls Hostel,20,0
49565,Veerayatan B.Ed. College,2015,VEERAYATAN GIRLS HOSTEL,Girls Hostel,16,16
29076,M.M. Degree College Khekhra (Baghpat) Mob.No.9411905011 0121-223040,2015,M.M COLLEGE HOSTEL,Boys Hostel,50,0
10342,"Chandigarh Engg College, Landran",2015,Kalpana Hostel,Girls Hostel,1120,1120
10342,"Chandigarh Engg College, Landran",2015,Shanti Kunj,Boys Hostel,931,931
10342,"Chandigarh Engg College, Landran",2015,Sadbhavna,Boys Hostel,880,880
10342,"Chandigarh Engg College, Landran",2015,Basera,Boys Hostel,1185,1185
51112,"BIMTEK DEGREE COLLEGE, LUCKNOW",2015,boys hostel,Boys Hostel,30,13
51112,"BIMTEK DEGREE COLLEGE, LUCKNOW",2015,girls hostel,Girls Hostel,30,9
51112,"BIMTEK DEGREE COLLEGE, LUCKNOW",2015,girls hostel 1,Girls Hostel,30,7
17983,"Vikas College of Pharmacy, Putrela Road, Visanna pet, PIN-521215(CC-8Y)",2015,VIKAS BOYS HOSTEL,Boys Hostel,150,92
17983,"Vikas College of Pharmacy, Putrela Road, Visanna pet, PIN-521215(CC-8Y)",2015,VIKAS GIRLS HOSTEL,Girls Hostel,150,113
17965,"Vignan's Institute of Information Technology, Beside VSEZ, Duvvada, Gajuwaka,Vadlapudi (P.O)Pin-530049 (CC-L3)",2015,Girls Hostel,Girls Hostel,500,340
17965,"Vignan's Institute of Information Technology, Beside VSEZ, Duvvada, Gajuwaka,Vadlapudi (P.O)Pin-530049 (CC-L3)",2015,Boys Hostel-1,Boys Hostel,300,120
8916,"200001-JAI HIND ET'S ZULAL BHILAJIRAO PATIL COLLEGE, DHULE.",2015,Jaihind Ladies Hostel,Girls Hostel,75,80
8873,"200095-NES'S GANGAMAI COLLEGE OF PHARMACY, NAGAON, DHULE.",2015,Gangamai Ladies Hostel,Girls Hostel,50,17
8873,"200095-NES'S GANGAMAI COLLEGE OF PHARMACY, NAGAON, DHULE.",2015,Gangamai Boys Hostel,Boys Hostel,100,15
10431,"Punjab Institute of Engg. and applied research, Vill Malkapur",2015,Girls Hostel,Girls Hostel,150,50
19248,"Bhagyodaya Teerth Nursing College, Sagar",2015,Santh Bhavan Girls Hostel,Girls Hostel,200,150
50896,"Mayo Institute of Medical Sciences, Gadia",2015,DR A P J Abdul Kalam,Boys Hostel,150,150
50896,"Mayo Institute of Medical Sciences, Gadia",2015,Nursing,Girls Hostel,150,150
50896,"Mayo Institute of Medical Sciences, Gadia",2015,Kasturba,Girls Hostel,150,150
50896,"Mayo Institute of Medical Sciences, Gadia",2015,Rabindranath Tagore,Boys Hostel,150,150
50896,"Mayo Institute of Medical Sciences, Gadia",2015,Resident,Others,150,150
19132,"Govt. K.N. Mahila Mahavidyalaya, Damoh",2015,Kamla Nehru Girls College Hostel DAMOH,Girls Hostel,24,24
8888,"100001-KCES'S MOOLJEE JAITHA COLLEGE, JALGAON.",2015,GIRLS HOSTEL-1,Girls Hostel,343,343
45930,"Post Graduate Research Institute in Animal Sciences, Kattupakkam",2015,Boys Hostel,Boys Hostel,40,40
36429,"Thiru Kolanchiyappar Govt.Arts College,Virudachalam-606001",2015,MBC Welfare Hostel,Girls Hostel,75,75
50770,RADHARANI EDUCATIONAL INSTITUTE,2015,Khatra Residential Hostel,Boys Hostel,50,22
43401,Sree Chaitanya College Habra,2015,Sree Chaitanya College Boys Hostel,Boys Hostel,60,23
33308,"College of Agriculture, Ambagarh Chwoki",2015,Sharashwati,Girls Hostel,26,26
13298,"P.S.B. Government College, Shahpura",2015,Boys Hostel,Boys Hostel,54,45
49567,Government Ayurvedic College,2015,dhanwantri Boys Hostel,Boys Hostel,100,80
40339,Krupanidhi College of Nursing,2015,Krupanidhi Boys Hostel,Boys Hostel,192,192
40236,M V M Suma College of Nursing,2015,MVM BOYS HOSTEL,Boys Hostel,75,13
40284,Al-Badar Rural Gulbarga Dental College & Hospital,2015,"Al-Badar Dental College, Girls Hostel, Gulbarga",Girls Hostel,156,90
36059,"R.K.D.F. Institute of Science and Technology, NH-12, Hoshangabad Road, Post Box No. 1111, Bhopal-462011",2015,Girls Hostel,Girls Hostel,50,0
21288,Phonics School of Engg. & Business Administration,2015,PHONICS,Boys Hostel,160,145
45458,"RAJALAKSHMI COLLEGE OF NURSING (Inst. Code - 310), CHENNAI",2015,Rajalakshmi,Girls Hostel,200,53
46414,"MEERUT INSTITUTE OF ENGINEERING AND TECHNOLOGY, MEERUT",2015,SAROJINI BOYS HOSTEL 1,Boys Hostel,430,411
46414,"MEERUT INSTITUTE OF ENGINEERING AND TECHNOLOGY, MEERUT",2015,SAROJINI GIRLS HOSTEL,Girls Hostel,330,320
17052,"Nadar Saraswathi College of Arts and Science, Theni",2015,Nadar Saraswathi College Hostel,Girls Hostel,450,239
27124,"M.P.College, Mohania",2015,Girls Hostel,Girls Hostel,90,0
36121,"""R.K.D.F. College of Engineering, Village Jatkhedi, NH-12, Misrod, Bhopal",2015,Boy's hostel2,Boys Hostel,250,110
21330,Sardar Bhagwan Singh (PG) Institute of Bio-Medical Sciences & Research,2015,Mata Gujri Girls Hostel,Girls Hostel,600,362
40557,Sri Dharmasthala Manjunatheshwara College of Nursing,2015,NURSES HOSTEL,Girls Hostel,280,179
52377,GOLDEN INSTITUTE OF MANAGEMENT AND TECHNOLOGY,2015,Golden Hostel,Boys Hostel,35,10
35943,"Gyan Sagar College of Engineering, Village Seronja, Tehsil & District Sagar",2015,Hostel 1,Boys Hostel,60,22
40498,Mallige College of Pharmacy,2015,Mallige Boy's Hostel,Boys Hostel,100,38
34155,"Anjuman-I-Islams Akbar Peerbhoy College of Education Plot No.15, Sector10 Vashi Navi Mumba i400 703",2015,SUBHANI HOSTEL,Boys Hostel,10,0
51091,Don Bosco College of Agriculture,2015,Mama Margret Ladies Hostel,Girls Hostel,240,67
51091,Don Bosco College of Agriculture,2015,Fr. Angelo Codello Gents Hostel,Boys Hostel,240,52
36426,"M.M.E.S. Women's Arts &Science College,Hakeem Nagar,Melvisharam-632 509",2015,MMES Women's Hostel,Girls Hostel,120,51
24998,Sembodai Rukmani Varatharajan Engineering College,2015,SEMBODAI R.V. HOSTEL,Boys Hostel,300,200
42249,"TMAE College of Education, Harapanahalli",2015,Haverer Ladies hostel,Girls Hostel,50,12
14011,"Ashwin Rural Ayur. Mahavidyalaya, Sangamner",2015,Chhatrapati Hostel,Boys Hostel,150,120
6365,Indraprastha College for Women,2015,INDRAPRASTHA COLLEGE WOMEN'S HOSTEL,Girls Hostel,170,170
6365,Indraprastha College for Women,2015,KALAVATI GUPTA HOSTEL,Girls Hostel,200,171
41135,Bishop Thorp College,2015,GIRLS HOSTEL,Girls Hostel,65,40
43255,"Government T.T.B.Ed. College, Turki, Muzaffarpur",2015,"COLLEGE OF TEACHER EDUCATION HOSTEL, TURKI, MUZAFFARPUR",Boys Hostel,40,40
28717,"DEWAN LAW COLLEGE PARTAPUR, BYE PASS ROAD, MEERUT",2015,DEWAN VS GROUP OF INSTITUTION,Boys Hostel,200,200
21831,"Mata Karma Kala & Vanijya Mahavidyalaya, Gundardehi",2015,M.K.GIRLS HOSTEL,Girls Hostel,30,20
13166,S.M.M. Government Girls College,2015,"S.M.M. Government Girls College Hostel, Bhilwara",Girls Hostel,50,41
40271,East west College of Nursing,2015,East west boys Hostel,Boys Hostel,400,100
53201,"NANDINI NAGAR VIDHI MAHAVIDYALAYA, NAWABGANJ",2015,Boys Hostel,Boys Hostel,80,53
53276,SMT VASANTBEN N VYAS HOMOEOPATHIC MEDICAL COLLEGE-AMRELI,2015,SMT VASANTBEN N VYAS HOMOEOPATHIC COLLEGE HOSTEL,Girls Hostel,250,48
25022,St.Joseph's College of Engineering and Technology,2015,St. Mary's Girls Hostel,Girls Hostel,225,49
25022,St.Joseph's College of Engineering and Technology,2015,St. Francis Boys Hostel,Boys Hostel,225,72
40553,Sri Krishna College of Nursing,2015,SRI KRISHNA BOYS HOSTEL,Boys Hostel,150,35
14229,"Mahila Degree College, Basti",2015,Mahila Chatravas,Girls Hostel,24,0
36394,"Auxilium College (Autonomous)Gandhi Nagar,Katpadi-632 006",2015,Marenia Margaret Hostel (PG),Girls Hostel,250,250
36394,"Auxilium College (Autonomous)Gandhi Nagar,Katpadi-632 006",2015,Mother and Mozzarello Block Shift - II),Girls Hostel,270,270
20870,"Brindavan College (National FGC),2nd Cross, RMV Ext, Bhoopsandra II stage,Bangalore-94",2015,Brindavan College Boys Hostel - Bhoopasandra,Boys Hostel,160,98
40326,Sri Sri Ayurvedic Medical College,2015,SSCASR BOYS HOSTEL,Boys Hostel,90,35
42741,"Madras Veterinary College, Chennai - 7",2015,Roja Ellam,Boys Hostel,82,64
42741,"Madras Veterinary College, Chennai - 7",2015,Mahilam Ellam,Girls Hostel,210,151
42741,"Madras Veterinary College, Chennai - 7",2015,Malligai Ellam,Boys Hostel,80,77
42741,"Madras Veterinary College, Chennai - 7",2015,Thamarai Ellam,Boys Hostel,280,195
50914,Shri Jwalapadevi Adarsh Sanskrit Mahavidyalaya,2015,Govind Shastri Hostel,Boys Hostel,10,8
16628,"Shri Rawatpura Sarkar Institute of Technology Village Pacheda, Abhanpur",2015,Shri Rawatpura Sarkar Girls Hostel,Girls Hostel,100,67
27395,"Lal Bahadur P.G. College(MBA), S.V.P. Road, Warangal",2015,LB WOMENS HOSTEL,Girls Hostel,110,30
36695,Choudhary B. R. G. Govt. (Girls) College,2015,Ch.BRG Govt.Girls College Hostel,Girls Hostel,150,132
28710,"INTEGRATED SCHOOL OF LAW ADHYATIMK NAGAR, DASABA CROSSING, GHAZIABAD",2015,INMANTEC HOSTEL,Boys Hostel,120,3
28710,"INTEGRATED SCHOOL OF LAW ADHYATIMK NAGAR, DASABA CROSSING, GHAZIABAD",2015,INMANTEC HOSTEL,Girls Hostel,60,2
13762,"College of Nursing, Wanless Hospital, Miraj, Sangli (P.C.B.Sc.)",2015,Students Girls Hostel,Girls Hostel,130,90
15602,Shri Rawatpura Sarkar Institute of Technology - II Raipur,2015,Shri Rawatpura Sarkar Girls Hostel,Girls Hostel,100,56
36981,Angel College of Engineering and Technology,2015,GIRLS HOSTEL,Girls Hostel,252,110
36981,Angel College of Engineering and Technology,2015,BOYS HOSTEL,Boys Hostel,234,122
44573,"College of Agriculture, Dhule",2015,Girls Hostel UG & PG,Girls Hostel,180,186
44573,"College of Agriculture, Dhule",2015,Boys PG Hosel,Boys Hostel,40,40
44927,Anbil Dharmalingam Agricultural College and Research Institute,2015,Subramaniyam Hostel,Boys Hostel,132,132
44927,Anbil Dharmalingam Agricultural College and Research Institute,2015,Old Girls Hostel,Girls Hostel,82,82
44927,Anbil Dharmalingam Agricultural College and Research Institute,2015,HC & RI (W),Girls Hostel,62,62
29757,"Shri Vaishnav Institute of Law Rajendra Nagar, Indore",2015,Shri Vaishnav Kanya Chhatrawas,Girls Hostel,237,3
29757,"Shri Vaishnav Institute of Law Rajendra Nagar, Indore",2015,Shri Vaishnav Mahavidhyalayen Chhatrawas,Boys Hostel,184,8
21317,Quantum School of Business,2015,GIRLS HOSTEL,Girls Hostel,50,15
21317,Quantum School of Business,2015,BOYS HOSTEL,Boys Hostel,150,24
6992,"Kalpatharu College of Education, Tiptur",2015,Kalpataru mandakini hostel,Girls Hostel,100,10
40597,B V V Sangh's College of Pharmacy,2015,Nilambike Hostel,Girls Hostel,250,55
40597,B V V Sangh's College of Pharmacy,2015,J.C.Hostel,Boys Hostel,90,70
40597,B V V Sangh's College of Pharmacy,2015,Akkamahadevi Ladies hostel,Girls Hostel,300,65
16523,Idhaya Engineering College for Women,2015,Thuya Idhaya Hostel-Block 1,Girls Hostel,264,164
40112,Sharavathi Dental College,2015,SDC GIRLS HOSTEL,Girls Hostel,90,90
40112,Sharavathi Dental College,2015,SDC BOYS HOSTEL,Boys Hostel,70,70
28925,"HARLAL INST. OF MANAGEMENT & TECHNOLOGY PLOT No. - 8, INSTITUTIONAL AREA, GREATER NOIDA Ph. No :- 09810128598",2015,Girls Hostel,Girls Hostel,150,16
28925,"HARLAL INST. OF MANAGEMENT & TECHNOLOGY PLOT No. - 8, INSTITUTIONAL AREA, GREATER NOIDA Ph. No :- 09810128598",2015,Boys Hostel,Boys Hostel,250,6
12640,"DEOBAND UNANI MEDICAL COLLEGE, DEOBAND,",2015,GIRLS HOSTEL DUMC DEOBAND,Girls Hostel,74,60
21081,"Indo Asian Academy Degree College,No.10, 4th D Main HRBR Layout, 2nd Block, Kalayanagar, Bangalore -43",2015,IAA Boys Hostel - 01,Boys Hostel,120,103
40479,Sindagi Shanthaveereshwara Ayurvedic Medical College,2015,"Annaya Hostel, Haveri",Girls Hostel,30,30
41540,"Pune District Education Associations Seth Govind Raghunath Sable College of Pharmacy, Saswad",2015,Waghire College Hostel For Girls,Girls Hostel,60,60
26531,"Women's University College of Education,Kodaikanal",2015,University hostel,Girls Hostel,80,12
16463,S.A Engineering College,2015,GIRLS HOSTEL,Girls Hostel,110,98
33334,"Govt. J.S.T.P.G. College, Balaghat",2015,Boys Hostel P.G. College Balaghat,Boys Hostel,40,23
37027,Vivekanandha Institute of Information and Management Studies,2015,VIMS HOSTEL,Girls Hostel,600,90
29660,"Shri Nityanand B.Ed. College, 1 Mission Compound, Dhar",2015,shri nityanand hostel,Girls Hostel,40,25
20761,"Brite Institute of Management & Science (AVK Bright First Grade College), #69, BWSSB Colony, Pipeline Road, Vishwaneedum Post, Chikkagollarahatti, Magadi Road, Bangalore -91",2015,BRITE INSTITUTE,Girls Hostel,100,20
6160,"Durgapur Institute of Science, Technology and Management 229",2015,DISTM Boys Hostel,Boys Hostel,55,10
6160,"Durgapur Institute of Science, Technology and Management 229",2015,DISTM Girls Hostel,Girls Hostel,50,5
21174,"SJB College of Management Studies, #67, BGS Health & Education City, Kengeri, Bangalore -560 060(10-11)",2015,BGS HOSTEL,Boys Hostel,40,1
28520,"Sethupathi Govt. Arts College, Ramanathapuram",2015,Ladies Hostel,Girls Hostel,50,0
8368,Lakhimpur Kendriya Mahavidiyalaya. Lakhimpur--787001,2015,"Women Hostel,LKM",Girls Hostel,40,20
48689,"R L D NURSING COLLEGE, SURPURA",2015,R L D NURSING HOSTEL,Girls Hostel,60,45
12666,"L.L.N. DEGREE COLLEGE, SIRSA,",2015,LALA RAM LAL AGRAWAL SMARAK CHHATRAVAS,Boys Hostel,24,72
14963,Sasurie College of Education,2015,GAYATHRI,Girls Hostel,60,0
14963,Sasurie College of Education,2015,VAIKANASA,Boys Hostel,15,0
40129,Sri Nirvanaswamy College of Nursing,2015,sri nirvanaswamy boys hostel,Boys Hostel,50,10
40129,Sri Nirvanaswamy College of Nursing,2015,sri nirvanaswamy girls hostel,Girls Hostel,150,50
40171,Vydehi Institute of Nursing Sciences & Research Centre,2015,Vydehi Nursing Girls hostel,Girls Hostel,440,255
42781,Bhagalpur College of Engineering,2015,HOSTEL 4,Boys Hostel,150,130
42781,Bhagalpur College of Engineering,2015,HOSTEL 1,Boys Hostel,80,80
42781,Bhagalpur College of Engineering,2015,HOSTEL 3,Boys Hostel,180,84
6561,Indira Gandhi Medical College & Research Institute,2015,Girls Hostel 2,Girls Hostel,104,93
6561,Indira Gandhi Medical College & Research Institute,2015,Boys Hostel 1,Boys Hostel,104,66
6561,Indira Gandhi Medical College & Research Institute,2015,Girls Hostel 1,Girls Hostel,104,88
15010,Bethlahem College of Education,2015,BETHLAHEM,Boys Hostel,120,0
15010,Bethlahem College of Education,2015,BETHLAHEM,Girls Hostel,120,0
46882,"AZAD INSTITUTE OF PHARMACY AND RESEARCH , LUCKNOW",2015,New Girls Hostel,Girls Hostel,200,145
15657,"O P Jindal Institute of Technology Industrial Park,",2015,Boys Hostel,Boys Hostel,650,483
27852,"Aman Bhalla College of Education, Kotli, Pathankot",2015,Aman Bhalla girls hostel,Girls Hostel,100,0
48269,AR SCHOOL OF BUSINESS,2015,ARSB MENS HOSTEL,Boys Hostel,20,10
37077,Sri Ramanathan Engineering College,2015,Boys Hostel,Boys Hostel,280,60
17988,"Avanthi's Research & Technological Academy, Basavapalem (V), Bhogapuram(M), PIN-500034 (CC-HQ)",2015,AVANTHI,Boys Hostel,400,200
1418,"Bangalore Technological Institute, BANGALORE",2015,BTI Boys Hostel-1,Boys Hostel,300,260
1418,"Bangalore Technological Institute, BANGALORE",2015,BTI Girls Hostel-1,Girls Hostel,80,40
13994,"Adarsh Shikshan Prasarak Mandals K.T. Patil College of B.Sc. Nursing, Osmanabad",2015,"K.T.Patil college of Nursing Girl's Hostel, Osmanabad",Girls Hostel,80,50
8753,Darbhanga College of Engineering,2015,Vidyapati Boys Hostel,Boys Hostel,150,89
8816,"250042-SSSVPS'S LATE S.D.PATIL ARTS,COM.&LATE M.D.SISODE SCI.COLLEGE SHINDKHEDA",2015,Special Scheme Women Hostel,Girls Hostel,30,0
8816,"250042-SSSVPS'S LATE S.D.PATIL ARTS,COM.&LATE M.D.SISODE SCI.COLLEGE SHINDKHEDA",2015,Special Scheme Women Hostel X Plan,Girls Hostel,30,0
50698,GRAMONNATI MANDALS COLLEGE OF AGRICULTURE BUSINESS MANAGEMENT,2015,Girs Hostel,Girls Hostel,100,20
14741,Annai Mathammal Sheela College of Education,2015,DEVA HOUSE,Boys Hostel,100,0
50937,"KAMALA COLLEGE OF NURSING, SALEM",2015,Boys Hostel,Boys Hostel,50,10
50937,"KAMALA COLLEGE OF NURSING, SALEM",2015,Girls Hostel,Girls Hostel,200,85
