id,name,survey_year,type,hostelname,intake_capacity,students_residing
5437,MATA GAYATRI DEVI NURSING SCHOOL BIJNOR,2015,Boys Hostel,SWAMI SUKHANAND BOY'S HOSTEL,105,4
5437,MATA GAYATRI DEVI NURSING SCHOOL BIJNOR,2015,Girls Hostel,MAHARANI KISHORI DEVI GIRL'S HOSTEL,150,120
14748,"ANM SCHOOL, DIVISIONAL TRAINING CENTRE, SACHIN, SURAT",2015,Girls Hostel,anm hostel,60,29
1442,SMT L V (GOVT.) POLYTECHNIC HASSAN,2015,Boys Hostel,SMT LV (GOVT)POLTECHNIC BOYS HOSTEL,150,150
7847,DISTRICT INSTITUTE OF EDUCATION AND TRAINING KANYAKUMARI,2015,Boys Hostel,Boys,20,2
7847,DISTRICT INSTITUTE OF EDUCATION AND TRAINING KANYAKUMARI,2015,Girls Hostel,Girls,60,25
534,GOVT INST OF TEXTILE TECH. GUNTUR,2015,Boys Hostel,GITT HOSTEL,50,0
13963,P K POLYTECHNIC,2015,Boys Hostel,BIRHANA CAMPUS HOSTEL,200,155
13963,P K POLYTECHNIC,2015,Girls Hostel,GIRLS HOSTEL,30,21
2564,"CHOUDHARY MALURAM BHAMBU GOVERNMENT POLYTECHNIC COLLEGE, SRIGANGANAGAR",2015,Boys Hostel,Government Hostel,28,10
2739,ARULMIGU CHANDIKESWARAR POLYTECHNIC COLLEGE KARUMATHAMPATTI,2015,Boys Hostel,ACPC Hostel,150,65
546,GOVT POLYTECHNIC FOR WOMEN NELLORE,2015,Girls Hostel,Govt. Polytechnic for Women Hostel,200,177
7424,GOVT. SECONDARY TRAINING SCHOOL POLSARA GANJAM,2015,Girls Hostel,"TRAINING SCHOOL GIRLS HOSTEL, POLASARA",50,32
7424,GOVT. SECONDARY TRAINING SCHOOL POLSARA GANJAM,2015,Boys Hostel,"TRAINING SCHOOL BOYS HOSTEL, POLASARA",70,40
4185,NISARGA SCHOOL OF NURSING HASSAN,2015,Boys Hostel,NISARGA BOYS HOSTEL,100,0
4185,NISARGA SCHOOL OF NURSING HASSAN,2015,Girls Hostel,NISARGA GIRLS HOSTEL,425,70
12183,"GOVERNMENT POLYTECHNIC, SRINAGAR",2015,Boys Hostel,Alaknanda boys hostel,100,100
12152,"ANM SCHOOL, SIVAGIRI SREENARAYANA MEDICAL MISSION HOSPITAL, VARKALA",2015,Girls Hostel,NURSING STUDENTS HOSTEL S.S.N.M.M.H,230,35
4136,MANIPAL SCHOOL OF NURSING MANIPAL,2015,Boys Hostel,Boys (35 Hostel),9047,8054
4136,MANIPAL SCHOOL OF NURSING MANIPAL,2015,Girls Hostel,Girls (34 Hostel),7109,6195
4495,K P M SCHOOL OF NURSING MALAPURAM,2015,Girls Hostel,K P M NURSIHG SCHOOL HOSTEL 2,60,40
4495,K P M SCHOOL OF NURSING MALAPURAM,2015,Girls Hostel,K P M NURSIHG SCHOOL HOSTEL,100,89
11089,NAVSARJAN PTC COLLEGE THAVA,2015,Boys Hostel,SWAMI VIVEKANAND BOYS HOSTEL,100,6
11089,NAVSARJAN PTC COLLEGE THAVA,2015,Girls Hostel,SARASWATI GIRLS HOSTEL,100,14
9376,JAYWANT SHIKSHAN PRASARAK MANDAL IMPERIAL ADHYAPAK HADAPSAR PUNE,2015,Girls Hostel,"JSPM,S Girls Hostels",50,5
8798,GIMAGERIA WELFARE PRIMARY TEACHER’S TRAINING INSTITUTE PURBA MEDENIPUR,2015,Boys Hostel,"GWPTTI,Boys Hostel",50,30
8798,GIMAGERIA WELFARE PRIMARY TEACHER’S TRAINING INSTITUTE PURBA MEDENIPUR,2015,Girls Hostel,"GWPTTI,Girls Hostel",50,20
3106,U.S.P. POLYTECHNIC COLLEGE KODIKURICHI,2015,Boys Hostel,USP,100,20
4529,MARY KATHERINE SCHOOL OF NURSING KOTTAYAM,2015,Girls Hostel,Mary Katherine Hostel,90,36
2281,"BARAPADA SCHOOL OF ENGINEERING & TECHNOLOGY, BARAPADA",2015,Boys Hostel,East Hostel 2,200,150
2281,"BARAPADA SCHOOL OF ENGINEERING & TECHNOLOGY, BARAPADA",2015,Boys Hostel,East Hostel 1,200,150
2281,"BARAPADA SCHOOL OF ENGINEERING & TECHNOLOGY, BARAPADA",2015,Girls Hostel,Ladies Hostel,200,120
9034,ADIVASI SEVA SAHAYAK AND SHIKSHAN PRASARAK SANSTH NAVAPUR DHULE,2015,Girls Hostel,Smt. Dhimibai Naik Girls Hostel,100,5
9034,ADIVASI SEVA SAHAYAK AND SHIKSHAN PRASARAK SANSTH NAVAPUR DHULE,2015,Boys Hostel,Haji Musajibhai Mulla Boys Hostel,120,2
4445,CHRISTU RAJ SCHOOL OF NURSING KANNUR,2015,Girls Hostel,SACRED HEART,50,0
4445,CHRISTU RAJ SCHOOL OF NURSING KANNUR,2015,Girls Hostel,CHRISTURAJ,75,72
12892,"SEETHALAKSHMI SCHOOL OF NURSING, ERODE",2015,Girls Hostel,seethalakshmi nursing hospital,80,29
5482,SCHOOL OF NURSING MEERUT,2015,Girls Hostel,AASHREY HOSTEL,70,37
2845,KONGUNADU POLYTECHNIC COLLEGE THOLURPATTI,2015,Girls Hostel,GIRLS HOSTEL,100,12
2845,KONGUNADU POLYTECHNIC COLLEGE THOLURPATTI,2015,Boys Hostel,BOYS HOSTEL,260,208
7431,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, SONEPUR",2015,Boys Hostel,Chitrotpala Chhatrabasa,50,30
15221,GOVERMENT POLYTECHNIC KURSI FATEHPUR BARABANKI,2015,Boys Hostel,BOYS HOSTEL,60,53
15277,School of Nursing Gangotri Devi Mahila Mahavidayalaya,2015,Girls Hostel,SCHOOL OF NURSING GANGOTRI DEVI,100,50
3123,VETRI VINAYAHA POLYTECHNIC COLLEGE THOTTIAM,2015,Boys Hostel,VETRI BLOCK GENTS,250,170
3123,VETRI VINAYAHA POLYTECHNIC COLLEGE THOTTIAM,2015,Girls Hostel,VETRI BLOCK LADIES,150,25
179,JAIPURIA INSTITUTE OF MANAGEMENT INDORE,2015,Boys Hostel,JAIPURIA INSTITUTE OF MANAGEMENT INDORE,120,113
179,JAIPURIA INSTITUTE OF MANAGEMENT INDORE,2015,Girls Hostel,AIPURIA INSTITUTE OF MANAGEMENT INDORE,120,61
14060,"UMALOK COLLEGE OF EDUCATION, BHATIPURA, MEGHRAJPUR, GARH ROADM MEERUT.",2015,Girls Hostel,AASHRAY HOSTEL,70,25
12674,"SHARADA VIDYANIKETAN D.ED COLLEGE,MANVI",2015,Boys Hostel,S V COLLEGE HOSTEL FOR BOYS,50,5
12674,"SHARADA VIDYANIKETAN D.ED COLLEGE,MANVI",2015,Girls Hostel,S V COLLEGE HOSTEL FOR GIRLS,50,8
5224,"SCHOOL OF NURSING, CSI RAINY MULTISPECIALITY HOSPITAL, CHENNAI",2015,Girls Hostel,SCHOOL OF NURSING CSI RAINY NURSES HOSTEL,40,112
3032,SRI RENUGAMBAL POLYTECHNIC COLLEGE ETTIVADI,2015,Girls Hostel,SRPC GIRLS HOSTEL,30,14
3032,SRI RENUGAMBAL POLYTECHNIC COLLEGE ETTIVADI,2015,Boys Hostel,SRPC BOYS HOSTEL,50,22
7376,"DISTRICT INSTITUTE OF EDUCATION & TRAINING JEYPORE, KORAPUT",2015,Boys Hostel,"DIET,JEYPORE",100,51
7376,"DISTRICT INSTITUTE OF EDUCATION & TRAINING JEYPORE, KORAPUT",2015,Girls Hostel,"DIET,JEYPORE",100,49
2463,"K C POLYTECHNIC COLLEGE, NAWANSHEHAR",2015,Boys Hostel,"KC Group of Institutions, Nawanshahr",800,271
2463,"K C POLYTECHNIC COLLEGE, NAWANSHEHAR",2015,Girls Hostel,"KC Group of Institutions, Nawanshahr",400,19
2304,GANDHI SCHOOL OF ENGINEERING PURUSOTTAMPUR BEHRAMPUR,2015,Boys Hostel,GSE BOYS HOSTEL - 2,40,40
2304,GANDHI SCHOOL OF ENGINEERING PURUSOTTAMPUR BEHRAMPUR,2015,Girls Hostel,GSE GIRLS HOSTEL - 1,30,14
2304,GANDHI SCHOOL OF ENGINEERING PURUSOTTAMPUR BEHRAMPUR,2015,Boys Hostel,GSE BOYS HOSTEL - 1,60,60
12900,"SRI RAGHAVENDRA SCHOOL OF NURSING, NAGAPATTINAM",2015,Girls Hostel,Sri Ragavendra School Of Nursing,60,15
8445,ST. MARYS TEACHER TRAINING INSTITUTE FOR WOMEN VICKRAMASINGAPURAM,2015,Girls Hostel,ST MARYS HOSTEL,600,80
7404,"BLOCK INSTITUTE OF EDUCATION AND TRAINING, GORUMAHISANI MAYURBHANJ",2015,Girls Hostel,"GIRLS HOSTEL, STS, GORUMAHISANI",40,40
7404,"BLOCK INSTITUTE OF EDUCATION AND TRAINING, GORUMAHISANI MAYURBHANJ",2015,Boys Hostel,"BOYS HOSTEL, STS, GORUMAHISANI",40,40
9240,DWARKAMAI SARVANGIN VIKAS SANSTHA D. S. PATIL ADHYAPAK VIDYALAY DHULE DHULE,2015,Girls Hostel,Girls Hostel,25,0
5523,DISTRICT HOSPITAL (MIDNAPORE MEDICAL MEDINIPORE,2015,Girls Hostel,H2,110,105
5523,DISTRICT HOSPITAL (MIDNAPORE MEDICAL MEDINIPORE,2015,Girls Hostel,H1,100,100
13839,"GURU ARJUN DEV POLYTECHNIC COLLEGE, GURUDASPUR",2015,Boys Hostel,Guru Arjan dev Boys Hostel,60,0
13839,"GURU ARJUN DEV POLYTECHNIC COLLEGE, GURUDASPUR",2015,Girls Hostel,Guru Arjan dev Girls Hostel,60,0
2835,K S RENGASAMY INSTITUTE OF TECHNOLOGY THOKKAVADI,2015,Girls Hostel,GIRLS HOSTEL,250,30
2835,K S RENGASAMY INSTITUTE OF TECHNOLOGY THOKKAVADI,2015,Boys Hostel,BOYS HOSTEL,350,200
14437,"GOVERNMENT POLYTECHNIC, AGNIPUR",2015,Girls Hostel,Girls Hostel,32,24
14437,"GOVERNMENT POLYTECHNIC, AGNIPUR",2015,Boys Hostel,Boys Hostel,100,66
3320,MAHARANA PRATAP POLYTECHNIC,2015,Boys Hostel,BOYS HOSTEL,120,120
1493,GOVERNMENT POLYTECHNIC COLLEGE THIRURANGADI,2015,Girls Hostel,Ladies Hostel,50,0
15214,Shanti Polytechnic,2015,Boys Hostel,Shanti Hostel,100,60
7415,"DISTRICT RESOURCE CENTRE CHITRAKONDA, MALKANAGIRI",2015,Boys Hostel,Boys Hostel,40,38
7415,"DISTRICT RESOURCE CENTRE CHITRAKONDA, MALKANAGIRI",2015,Girls Hostel,Girls Hostel,100,40
5342,SRI JEYA SCHOOL OF NURSING VELLORE,2015,Girls Hostel,Srijeyahostel,100,65
10980,"IMRAN POLYTECHNIC, GULBARGA",2015,Boys Hostel,Mohammadi Hostel,50,5
3476,CHRISTIAN MEDICAL CENTRE EAST GODAWARI,2015,Girls Hostel,student nurses hostel,200,76
1488,GOVERNMENT POLYTECHNIC COLLEGE MUTTOM,2015,Boys Hostel,Boys Hostel,85,85
10011,SHRI PANDURANG KRIPA BAHUUDDESHIYA SHIKSHAN PRASARAK SANSTHA SHRIGONDA AHMEDNAGAR,2015,Girls Hostel,Lt.M. B Jagadale D.T.ed College Hostel,50,30
10011,SHRI PANDURANG KRIPA BAHUUDDESHIYA SHIKSHAN PRASARAK SANSTHA SHRIGONDA AHMEDNAGAR,2015,Boys Hostel,Lt.M. B Jagadale D.T.ed College Hostel,50,20
3168,D.J. POLYTECHNIC BARAUT,2015,Boys Hostel,D.J.POLYTECHNIC BARAUT,90,90
4593,SCHOOL OF NURSING MUNDAKAYAM EAST IDUKKI,2015,Girls Hostel,St.Marys,150,67
1063,SHEETAL POLYTECHNIC VILL. KILOI,2015,Girls Hostel,SHEETAL GIRLS HOSTEL,30,20
5330,SHENBAGAM SCHOOL OF NURSING MADURAI,2015,Girls Hostel,SHENBAGAM STUDENT NURSES HOSTEL - II,60,55
5330,SHENBAGAM SCHOOL OF NURSING MADURAI,2015,Girls Hostel,SHENBAGAM STUDENT NURSES HOSTEL - I,20,18
14536,"CENTRAL INSTITUTE OF PLASTICS ENGINEERING & TECHNOLOGY (CIPET), AMRITSAR",2015,Girls Hostel,GIRLS,70,17
1307,I M P A C T POLYTECHNIC BANGALORE,2015,Boys Hostel,Impact Boys Hostel,30,5
14467,"J. S. PRIMARY TEACHER TRAINING INSTITUTE, MURSHIDABAD",2015,Boys Hostel,J.S. P.T.T.I. Hostel,100,67
14467,"J. S. PRIMARY TEACHER TRAINING INSTITUTE, MURSHIDABAD",2015,Girls Hostel,J.S. P.T.T.I. Hostel,100,33
4729,TIRUPATI SCHOOL OF NURSING BHOPAL,2015,Boys Hostel,Balaji Boys Hostel,120,92
4729,TIRUPATI SCHOOL OF NURSING BHOPAL,2015,Girls Hostel,Balaji Girls Hostel,120,98
7846,DISTRICT INSTITUTE OF EDUCATION AND TRAINING KALAYARKOIL SIVAGANGAI,2015,Girls Hostel,Covery,100,0
7846,DISTRICT INSTITUTE OF EDUCATION AND TRAINING KALAYARKOIL SIVAGANGAI,2015,Boys Hostel,Ganga,100,0
9797,RURAL FOUNDATION NANDURBAR SANCHALIT D. ED. COLLEGE AKKALKUWA NANDURBAR,2015,Girls Hostel,Girls Hostal,30,7
12810,"PADMASHREE KRUTARTHA ACHARYA INSTITUTE OF ENGINEERING & TECHNOLOGY, BERGARH",2015,Boys Hostel,BOYS HOSTEL,200,165
12810,"PADMASHREE KRUTARTHA ACHARYA INSTITUTE OF ENGINEERING & TECHNOLOGY, BERGARH",2015,Girls Hostel,GIRLS HOSTEL,80,16
4336,SRI SHANTHINI SCHOOL OF NURSING BANGALORE,2015,Girls Hostel,Shanthini Girls Hostel,100,60
4336,SRI SHANTHINI SCHOOL OF NURSING BANGALORE,2015,Girls Hostel,0,0,70
4336,SRI SHANTHINI SCHOOL OF NURSING BANGALORE,2015,Girls Hostel,Shanthini Boys Hostel,100,0
10759,KISAN VIDYA PRASARAK SANSTHA`S MAHARANI AHILYABAI HOLKAR COLLEGE OF PHARMACY BORADI,2015,Girls Hostel,Ladies Hostel Boradi,30,10
10759,KISAN VIDYA PRASARAK SANSTHA`S MAHARANI AHILYABAI HOLKAR COLLEGE OF PHARMACY BORADI,2015,Boys Hostel,SARDAR VALLABHABHAI PATEL,60,0
4525,MAR IVANIOS SCHOOL OF NURSING THEVALAKARA,2015,Girls Hostel,Mar Ivanios Hostel,150,40
2600,"GOVERNMENT WOMAN POLYTECHNIC COLLEGE, UDAIPUR",2015,Girls Hostel,GIRLS HOSTEL -1,18,14
13895,"IMMANUVEL ARASAR TEACHER TRAINING INSTITUTE, , KANYAKUMARI",2015,Boys Hostel,Immanuel Arasar Teacher Training,20,0
13895,"IMMANUVEL ARASAR TEACHER TRAINING INSTITUTE, , KANYAKUMARI",2015,Girls Hostel,Immanuel Arasar Teacher Training,30,0
557,GOVT POLYTECHNIC NELLORE,2015,Boys Hostel,GOVT.POLYTECHNIC HOSTEL,180,180
557,GOVT POLYTECHNIC NELLORE,2015,Girls Hostel,GOVT.POLYTECHNIC HOSTEL,50,0
4029,GOVT NURSING SCHOOL BELLARY,2015,Boys Hostel,A2 Quarters,6,7
4029,GOVT NURSING SCHOOL BELLARY,2015,Girls Hostel,14th Block,120,86
13910,"S.PREETHI TEACHER TRAINING INSTITUTE, PADAMATHUR, SIVAGANGAI",2015,Girls Hostel,S.Preethi college Hostel,50,18
3419,"B.S. NEGI MAHILA PRAVIDHIK PRASHIKSHAN SANSTHAN, DEHRADUN",2015,Girls Hostel,Girls Hostel,78,78
2342,KRUPAJAL ENGIENERING SCHOOL BHUBANESWAR,2015,Girls Hostel,HOSTEL NO.3,132,68
2342,KRUPAJAL ENGIENERING SCHOOL BHUBANESWAR,2015,Boys Hostel,HOSTEL NO.1,180,52
2342,KRUPAJAL ENGIENERING SCHOOL BHUBANESWAR,2015,Boys Hostel,HOSTEL NO.2,200,37
5331,"SHOBA SCHOOL OF NURSING, ERODE",2015,Girls Hostel,SHOBA HOSTEL,60,9
5225,"CSI MISSION GENERAL HOSPITAL, TIRUCHIRAPPALLI",2015,Girls Hostel,Nurses Hostel,150,77
2329,INSTITUTE OF TEXTILE TECHNOLOGY,2015,Boys Hostel,MAHANADI 1,40,40
2329,INSTITUTE OF TEXTILE TECHNOLOGY,2015,Boys Hostel,KATHAJODI,60,62
2329,INSTITUTE OF TEXTILE TECHNOLOGY,2015,Boys Hostel,MAHANADI 2,80,85
2329,INSTITUTE OF TEXTILE TECHNOLOGY,2015,Boys Hostel,R.I. HOSTEL,90,97
2329,INSTITUTE OF TEXTILE TECHNOLOGY,2015,Girls Hostel,RUSHIKULYA,90,93
15256,RAMA NURSING COLLEGE,2015,Boys Hostel,Nursing Students Hostel,95,47
15256,RAMA NURSING COLLEGE,2015,Girls Hostel,Nursing Students Hostel,95,53
7369,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, DHENKANAL",2015,Boys Hostel,Gents Hostel,60,60
7369,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, DHENKANAL",2015,Girls Hostel,Ladies Hostel,40,40
132,XAVIER LABOUR RELATIONS INSTITUTE (XLRI),2015,Others,"Main Hostel, New Campus",440,359
132,XAVIER LABOUR RELATIONS INSTITUTE (XLRI),2015,Others,GMP Block C,50,40
132,XAVIER LABOUR RELATIONS INSTITUTE (XLRI),2015,Girls Hostel,Mother Teressa,64,64
132,XAVIER LABOUR RELATIONS INSTITUTE (XLRI),2015,Girls Hostel,Nilima Acharjee,23,23
132,XAVIER LABOUR RELATIONS INSTITUTE (XLRI),2015,Others,GMP Block D,50,37
132,XAVIER LABOUR RELATIONS INSTITUTE (XLRI),2015,Others,GMP Block B,50,40
132,XAVIER LABOUR RELATIONS INSTITUTE (XLRI),2015,Others,International Center,96,17
132,XAVIER LABOUR RELATIONS INSTITUTE (XLRI),2015,Boys Hostel,St. Thomas Residence,186,153
132,XAVIER LABOUR RELATIONS INSTITUTE (XLRI),2015,Boys Hostel,Father Enrith Residence,124,120
10921,JLD COLLEGE OF ENGINEERING AND MANAGEMENT SOUTH 24 PARGANAS,2015,Boys Hostel,Boys Hostel,80,40
688,GIRLS' POLYTECHNIC BAMUNIMAIDAM GUWAHATI-781021,2015,Girls Hostel,PCPS GIRLS' POLYTECHNIC HOSTEL,150,150
4466,GOVERNMENT SCHOOL OF NURSING KANNUR,2015,Girls Hostel,GNM Hostel,120,795
15009,"Shivajirao Adhalrao Patil,D.T.Ed College,Landewadi,Tal.Ambegoan,Dist,Pune",2015,Girls Hostel,SAP DTED GIRLS HOSTEL,100,30
15009,"Shivajirao Adhalrao Patil,D.T.Ed College,Landewadi,Tal.Ambegoan,Dist,Pune",2015,Boys Hostel,SAP DTED BOYS HOSTEL,100,10
10076,SHRI VITTALAI CHARITABLE TRUST RADHANAGRI KOLHAPUR,2015,Girls Hostel,Viththlai Girls Hostel Kasaba Tarale,25,0
5416,GURU SHRI GORAKSHNATH CHIKITSALAYA GORAKHPUR,2015,Girls Hostel,MEERABAI CHHATRAVAS,250,120
4870,MANJARI DEVI SCHOOL OF NURSING KHURDAH,2015,Girls Hostel,Hostel-I,60,52
4870,MANJARI DEVI SCHOOL OF NURSING KHURDAH,2015,Girls Hostel,Hostel-II,80,75
9962,SHRI BHARAVANNATH SHIKSHAN PRASARAK MANDAL SHIVAJIRAO ADHALRAO PATIL D. ED. GIRLS COLLEGE AMBEGAON PUNE,2015,Girls Hostel,girls hostel,50,0
4111,LORVEN SCHOOL OF NURSING BANGALORE URBAN,2015,Girls Hostel,lorven hostel for girls,150,130
4111,LORVEN SCHOOL OF NURSING BANGALORE URBAN,2015,Boys Hostel,lorven hostel for boys,100,4
12112,"SWAMI KESHWANAND INSTITUTE OF TECHNICAL EDUCATION, SIKAR",2015,Boys Hostel,RAJAT BOYS HOSTEL,120,109
12112,"SWAMI KESHWANAND INSTITUTE OF TECHNICAL EDUCATION, SIKAR",2015,Girls Hostel,GARGI GIRLS HOSTEL,50,32
7699,AL-HIDHAYA WOMENS TREACHER TRAINING INSTITUTE TENKASI,2015,Girls Hostel,AL HIDHAYA HOSTEL,200,18
2848,KUMARAN POLYTECHNIC COLLEGE THENMATHUR,2015,Boys Hostel,kumaran boys hostel,100,47
2848,KUMARAN POLYTECHNIC COLLEGE THENMATHUR,2015,Girls Hostel,kumaran girls hostel,30,5
1395,RAMAKRISHNA POLYTECHNIC SRINIVASAPUR,2015,Boys Hostel,Ramakrishna Polytechnic college hostel,100,37
6338,DISTRICT INSTITUTE OF EDUCATION AND TRAINING COORG,2015,Others,DIET HOSTEL,120,2
3212,GOVERNMENT POLYTECHNIC BIJNORE,2015,Boys Hostel,Hostel,60,49
4203,PAVAN SCHOOL OF NURSING KOLAR,2015,Girls Hostel,PAVAN GIRLS HOSTEL,200,100
4203,PAVAN SCHOOL OF NURSING KOLAR,2015,Boys Hostel,PAVAN BOYS HOSTEL,50,10
4634,"UPASANA SCHOOL OF NURSING, KOLLAM",2015,Girls Hostel,UPASANA HOSTEL,160,86
7688,ADAIKALAMATHA INSTITUTE OF TEACHER EDUCATION VALLAM,2015,Boys Hostel,amc hostel,120,0
7688,ADAIKALAMATHA INSTITUTE OF TEACHER EDUCATION VALLAM,2015,Girls Hostel,Muthumeena hostel,120,0
12574,"AWH POLYTECHNIC COLLEGE, KUTTIKKATOOR",2015,Girls Hostel,CAMPUS HOSTEL,20,19
12574,"AWH POLYTECHNIC COLLEGE, KUTTIKKATOOR",2015,Boys Hostel,OFF CAMPUS HOSTEL,30,4
208,INSTITUTE FOR FUTURE EDUCATION ENTREPRENEURSHIP AND LEADERSHIP,2015,Others,iFEEL Hostel,240,156
14165,"CHRISTIAN COLLEGE OF NURSING FACULTY OF HEALTH, MED SCIE, INDIGENOUS & ALTERNATIVE SYS OF MED, ALLAHABAD",2015,Girls Hostel,"NURSES HOSTEL, GPST CAMPUS",60,60
2941,RAJAGOPAL POLYTECHNIC COLLEGE KONDASAMUDRAM,2015,Boys Hostel,Rajagopal Polytechnic College Hostel,130,80
2941,RAJAGOPAL POLYTECHNIC COLLEGE KONDASAMUDRAM,2015,Girls Hostel,Rajagopal Polytechnic College Hostel,60,30
5311,SANDARAVADHANAM SCHOOL OF NURSING CUDDALORE,2015,Girls Hostel,SANDARAVADHANAM GIRLS HOSTEL,300,42
15279,SRI KRISHNA SCHOOL OF NURSING,2015,Girls Hostel,LUCKNOW HOSTEL SERVICES,60,25
2775,DON BOSCO POLYTECHNIC COLLEGE THIRUKAZHUKUNDRAM,2015,Boys Hostel,BOSCO HOSTEL,50,22
13887,"GANDHI TEACHER TRAINING INSTITUTE, ERODEWrite institute Name here...",2015,Boys Hostel,Gandhi Education Trust,25,1
13887,"GANDHI TEACHER TRAINING INSTITUTE, ERODEWrite institute Name here...",2015,Girls Hostel,Gandhi Education Trust,25,19
5358,"ST BENEDICTs SCHOOL OF NURSING FOR WOMEN, TIRUVANNAMALAI",2015,Girls Hostel,Holy Family Hostel,80,78
5241,DR THANGAMMA SCHOOL OF NURSING VELLORE,2015,Boys Hostel,B-BLOCK,6,3
5241,DR THANGAMMA SCHOOL OF NURSING VELLORE,2015,Girls Hostel,A-BLOCK,60,35
4887,ST THOMAS SCHOOL OF NURSING BALASORE,2015,Girls Hostel,st tomas,120,120
12801,"VIVEKANANDA POLYTECHNIC COLLEGE, KANYAKUMARI",2015,Boys Hostel,VIVEKANANDA GENTS HOSTEL,100,57
12801,"VIVEKANANDA POLYTECHNIC COLLEGE, KANYAKUMARI",2015,Girls Hostel,VIVEKANANDA GIRLS HOSTEL,100,6
2379,SUSHREE INSTITUTE OF TECHNICAL EDUCATION,2015,Boys Hostel,Gents Hostel-2,40,21
2379,SUSHREE INSTITUTE OF TECHNICAL EDUCATION,2015,Girls Hostel,Campus Ladies Hostel,60,8
2379,SUSHREE INSTITUTE OF TECHNICAL EDUCATION,2015,Boys Hostel,Gents Hostel-1,60,0
3084,THE INDIAN POLYTECHNIC COLLEGE SADAIYANERI AZHAGANERI,2015,Girls Hostel,The Indian Polytechnic ladies hostel,150,2
3084,THE INDIAN POLYTECHNIC COLLEGE SADAIYANERI AZHAGANERI,2015,Boys Hostel,The Indian Polytechnic gents hostel,300,70
11198,V M SHAH PTC COLLEGE KANKANPUR,2015,Boys Hostel,Sarvoday Charitable Trust,150,0
11198,V M SHAH PTC COLLEGE KANKANPUR,2015,Girls Hostel,Sarvoday Charitable Trust,150,0
4641,ANUSHREE SCHOOL OF NURSING JABALPUR,2015,Girls Hostel,anushree college of nursing girls hostel,350,305
7410,GOVT. SECONDARY TRAINING SCHOOL KISHORENAGAR ANGUL,2015,Boys Hostel,GENTS HOSTEL-1,50,60
7370,"DISTRICT INSTITUTE OF EDUCATION & TRAINING DOLIPUR, JAJPUR",2015,Girls Hostel,Ramadevi,64,64
12200,"GOVERNMENT POLYTECHNIC, AAMWALA DEHRADUN",2015,Girls Hostel,GIRLS HOSTAL,33,0
1137,GOVT. POLYTECHNIC FOR WOMEN SRINAGAR,2015,Girls Hostel,Girls Hostel-II,48,0
1137,GOVT. POLYTECHNIC FOR WOMEN SRINAGAR,2015,Girls Hostel,Girls Hostel-I,120,90
3343,PRASAD POLYTECHNIC PANCH HATIA,2015,Boys Hostel,Boys,150,145
3343,PRASAD POLYTECHNIC PANCH HATIA,2015,Girls Hostel,Girls,100,55
12885,"PATTAMMAL SCHOOL OF NURSING, KUMBAKONAM",2015,Girls Hostel,Pattammal Nursing Hostel,20,30
4506,LITTLE FLOWER SCHOOL OF NURSING ERNAKULAM,2015,Girls Hostel,"Little Flower School of Nursing Hostel, Angamaly",200,115
4439,C S I SCHOOL OF NURSING THIRUVANANTHAPURAM,2015,Girls Hostel,GNM hostel,150,118
4439,C S I SCHOOL OF NURSING THIRUVANANTHAPURAM,2015,Boys Hostel,"Men""s hostel",250,0
3273,INSTITUTE OF HOTEL MANAGEMENT & CATERING TECHNOLOGY,2015,Boys Hostel,SCHOLARS INN,360,6
5391,C M S N NURSING & PARAMEDICAL COLLEGE GORAKHPUR,2015,Girls Hostel,CMSN NURSING & PARAMEDICAL GIRLS HOSTEL,120,60
14612,"GOVERNMENT POLYTECHNIC, Kalahandi",2015,Girls Hostel,Ladies Hostel,200,0
14612,"GOVERNMENT POLYTECHNIC, Kalahandi",2015,Boys Hostel,Boys Hostel,100,69
7428,"DISTRICT INSTITUTE OF EDUCATION & TRAINING RAYAGADA, BISSAM CUTTACK",2015,Girls Hostel,GIRLS' HOSTEL,50,45
7428,"DISTRICT INSTITUTE OF EDUCATION & TRAINING RAYAGADA, BISSAM CUTTACK",2015,Boys Hostel,BOYS' HOSTEL,50,89
4888,SUM NURSING SCHOOL KHURDA,2015,Girls Hostel,SUM NURSING GIRLS HOSTEL,600,366
4888,SUM NURSING SCHOOL KHURDA,2015,Boys Hostel,SUM NURSING BOYS HOSTEL,100,47
9225,DR. D. Y. PATIL PRATISHTHAN C/O D. Y. PATIL COLLEGE PIMPR PUNE,2015,Girls Hostel,D.Y.PATIL HOSTEL,10,0
9225,DR. D. Y. PATIL PRATISHTHAN C/O D. Y. PATIL COLLEGE PIMPR PUNE,2015,Boys Hostel,D.Y.PATIL HOSTEL,10,0
14511,"RAJAMMAL SCHOOL OF NURSING, VELLORE",2015,Girls Hostel,Bethel Garden,80,6
12696,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, DEOGARH",2015,Girls Hostel,JYOTIMANJARI,50,26
12696,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, DEOGARH",2015,Boys Hostel,JALANDHARDEV,50,40
12881,"SCHOOL OF NURSING, MOUNT TABOR MEDICAL MISSION HL, PUDUKOTTAI",2015,Girls Hostel,mount tabor students Hostel,150,80
